business_id|name|city|state|latitude|longitude|stars|review_count|price|genres|avg score
j0uzPYXgu-hmkvuGnj-B1w|Mark's Grille & Catering|Pittsburgh|PA|40.444221|-79.997341|3.5|5|1|Caterers /// American (Traditional) /// Event Planning & Services|4.0
AH1PrZQDIdjpKgy1z8XxUg|Zorba's Gyros|Pittsburgh|PA|40.4387143|-79.9994904|3.5|23|1|Greek /// Sandwiches /// Salad|3.75
XmdTkxKyJd7TuDLoiic1kg|Lidia's|Pittsburgh|PA|40.4484631|-79.9894086|3.5|277|3|Italian|3.64
HDTv_rnmSL8AQ04_zTWARA|Sports Rock Cafe|Pittsburgh|PA|40.4484631|-79.9894086|2.5|7|2|American (Traditional)|2.29
nBl_NeArpL08MpoghDiA_A|Ephesus Mediterranean Kitchen|Pittsburgh|PA|40.4398391119|-80.0028862632|3.5|74|2|Pizza|3.76
J011r7mUV1QhgLJ7GkrtMw|Peppi's|Pittsburgh|PA|40.450237|-79.985665|4.0|39|1|Burgers|4.06
-KQ283hJkBO12u8XOrlCcQ|Original Oyster House|Pittsburgh|PA|40.4410134|-80.0019815|3.0|91|1|Seafood|3.05
SvoJ3Y3uqDfB4iGUaWXh8Q|Pizza Parma|Pittsburgh|PA|40.44389|-79.9985899|3.0|36|1|Pizza|3.12
6xEl2PDJulIp1PfWqa7-aA|Mullaneys Harp and Fiddle|Pittsburgh|PA|40.4534271|-79.9809286|3.0|30|2|Pubs /// Irish /// Nightlife /// Bars|3.07
GQloL8yRHymE0SGZq-B0zQ|My Ngoc Restaurant|Pittsburgh|PA|40.4519288|-79.9824216|3.0|12|1|Vietnamese|3.2
Lm_mR5xDF91OeZw97ch41g|The Lemon Grass Cafe|Pittsburgh|PA|40.4432622|-80.0026232|2.5|29|2|Thai|2.32
aj4XHn7jZ48euP4g8ape-Q|San Remo Pizza|Pittsburgh|PA|40.4380683|-80.0043039|3.5|6|1|Pizza|3.4
-v31BEquLxeVPgvFHburUQ|Casa Del Sole Pizza|Aspinwall|PA|40.4905179|-79.9040162|3.5|7|1|Pizza|3.75
9dRhseYpES0LO0iNDLHtrg|Calabria's Italian Restaurant|Pittsburgh|PA|40.4654547|-79.9447111|2.5|3|N/A|Pizza /// Italian|2.33
KnlNwiIELDWAR686Bk2WJg|China House|Pittsburgh|PA|40.462831|-79.9516804|4.0|15|1|Chinese|4.0
XzaJf6WzpU7RsXTXzx72Xg|Cafe Sam|Pittsburgh|PA|40.456227|-79.940241|3.5|47|2|American (New)|3.63
PTS4MxQel-xzj5qWxVn3LQ|Angelo's Pizzeria|Pittsburgh|PA|40.4608026|-79.9479065|3.5|44|1|Pizza|3.73
IvgKdlte_JNdd17XRxkOrg|Graziano's Pizzeria|Pittsburgh|PA|40.4659283|-79.9548907|3.5|20|1|Pizza|3.33
bDK_jzy3Shx7jfn8_plNoA|Pizza Italia|Pittsburgh|PA|40.4626986|-79.9515229|4.5|24|2|Pizza|4.28
PhIGoo9g6GBrqgH_6yZXXQ|People's Indian Restaurant|Pittsburgh|PA|40.4649763|-79.9412031|3.5|54|2|Indian|3.7
uBW3PIKqc-_eyG1_vdJn1w|Pho Minh|Pittsburgh|PA|40.4653958|-79.9445114|4.0|58|1|Vietnamese|3.79
DsxLIr-b6WlDn9YNsVBu_A|Groceria Italiana|Pittsburgh|PA|40.4618603|-79.948546|4.5|24|1|Food /// Grocery /// Delis|4.55
FD6OocZdFUfE2J5H0WN4fA|Armand's Bar|Pittsburgh|PA|40.4614622|-79.9481741|3.5|15|1|Nightlife /// Bars /// Sandwiches|3.33
LN3OCT1xOedbf65xKzFSNw|Taste of India|Pittsburgh|PA|40.4657149|-79.953504|4.0|83|2|Indian|4.09
tQpYnf3P3Q_OQLYYJvlV-A|Nico's Recovery Room|Pittsburgh|PA|40.4636708|-79.948991|3.5|22|1|Bars /// American (Traditional) /// Nightlife|3.53
KH6stvNdq_aV0HvKw8P5yA|Donatelli's Italian Food Center|Pittsburgh|PA|40.4620697|-79.9493553|3.5|14|1|Food /// Grocery /// Delis|3.5
nUISXnW2Jo9ovnoFBIUY_Q|D'Amico's|Pittsburgh|PA|40.4611146|-79.9485427|2.5|9|2|Italian|2.71
dxCqGkhtXq-9fYEsX7Mf6Q|Tram's Kitchen|Pittsburgh|PA|40.4653036|-79.9559332|4.0|208|1|Vietnamese|3.93
--UE_y6auTgq3FXlvUMkbw|Ritters Diner|Pittsburgh|PA|40.45639|-79.941311|3.5|133|1|American (Traditional) /// Diners|3.25
YTqSkgOiiI9HG3hNH7ovfg|Lombardozzi's Restaurant|Pittsburgh|PA|40.4606393|-79.9471799|3.5|21|2|SeafoodItalian|3.26
vgXE1I7c9ElcfYyZfQiN1Q|Tessaro's|Pittsburgh|PA|40.4627572|-79.9506735|4.0|268|2|Burgers /// American (Traditional) /// Steakhouses|3.89
-Nanlb7SYXObqQ6dZ49UOg|Pleasure Bar and Restaurant|Pittsburgh|PA|40.461739|-79.9486639|3.0|54|2|BarsNightlife /// Italian|2.78
3zgswf_NfBJpeAoWeTkgMA|Silky's Pub|Pittsburgh|PA|40.458267|-79.942274|4.0|52|2|Pubs /// Bars /// American (Traditional) /// Nightlife|3.73
uOwuJJhGaiAzuaDY7-o14g|Boston Market|Pittsburgh|PA|40.4555475|-79.9415246|3.5|13|1|Event Planning & Services /// American (Traditional) /// Caterers /// Comfort Food|3.83
7XXmky6YYjsvKFwho_eavg|Lot 17 |Pittsburgh|PA|40.4625543|-79.950173|4.0|66|2|Bars /// American (Traditional) /// Nightlife|3.85
o_wRqOpli9kyZGXlJtLLdA|The Bloomfield Sandwich Shop|Pittsburgh|PA|40.462632|-79.950246|4.0|40|1|Breakfast & Brunch /// Sandwiches|4.05
5MChfa-jZfMo3vBpolkSbw|Alexander's Italian Bistro|Pittsburgh|PA|40.458394|-79.9436629|3.5|78|2|Italian|3.57
YDCxBTJmF-lLCk1Qx8vDfg|Sammy's Famous Corned Beef|Pittsburgh|PA|40.4655702|-79.9557489|3.0|6|1|Fast Food|2.6
sxeuOMBRllOHXJTaUlI9kQ|Thai Cuisine|Pittsburgh|PA|40.4625496053|-79.9497600693|4.0|162|2|Thai|4.15
ptmsW2SSeFD2I6vspJs0lQ|The Getaway Café|Pittsburgh|PA|40.384633|-80.015649|3.0|27|2|American (New)|2.89
r8jeeS3k_diihMDSu9IjlA|Fiori's Pizzaria|Pittsburgh|PA|40.405245|-80.018538|4.5|150|1|Italian /// Pizza|4.4
cH8I7JgPXcrcutT1a3YrjQ|It's Greek To Me|Pittsburgh|PA|40.3919796|-80.0173011|4.5|21|2|Greek|4.32
dQjaHoo89bLymdMm4S5_1g|Moonlite Cafe|Pittsburgh|PA|40.3955323|-80.0228158|4.5|20|2|Italian|4.44
UjJMQguryo1jypomvOCZgg|Bellisario's Pizza Palace|Pittsburgh|PA|40.3830261|-80.0153449|4.0|15|1|Italian /// Pizza|3.71
dpRsK3JyaD3GKorVWzQUmA|Wendy's|Pittsburgh|PA|40.4002649|-80.0241505|2.5|6|1|Burgers /// Fast Food|2.4
aIzx9R8MN9VgSSJt1jy5TA|Carhops Sub Shop|Pittsburgh|PA|40.399184|-80.025491|4.5|6|1|Sandwiches|4.6
vWnwaD-kykqiEc2Q0hbYsw|McDonald's|Pittsburgh|PA|40.3988343|-80.026459|2.0|7|1|Burgers /// Fast Food|2.2
T4D7wX6GuCYChwRmser-0A|The Tong Garden|Pittsburgh|PA|40.391756|-80.017768|4.0|9|2|Chinese|4.0
cESul2ojJOjadz-7BKB5eg|Amels|Pittsburgh|PA|40.3830261|-80.0153449|4.0|44|2|Middle Eastern /// Mediterranean|4.13
xUf11yTcoRagwNiJcY8GAA|McDonald's|Pittsburgh|PA|40.4273917|-80.0533614|2.0|5|2|Burgers /// Fast Food|1.8
hbFCv2Rginf9zjai-lKUNg|Sesame Inn Chinese Restaurant|Pittsburgh|PA|40.3796549065|-80.0448643438|4.0|44|2|Chinese|3.83
vs3UrHaSnzFOxmFU2UAfxQ|China Gate|Pittsburgh|PA|40.357213|-80.0520951|2.5|17|2|Chinese|2.56
6-rJjW6ITl5o_FliiNgZRA|Il Pizzaiolo|Pittsburgh|PA|40.380192|-80.044459|4.0|170|2|Italian /// Pizza|3.86
mPlWLIA4pkHMRtlQDm6UyQ|Little Tokyo|Pittsburgh|PA|40.3818121|-80.0444905|4.0|107|2|Sushi Bars /// Japanese|4.21
sa3xqElJEv97MazozLeszw|Mineo's Pizza House|Pittsburgh|PA|40.3798256|-80.0446104|4.0|32|1|Pizza|3.9
MkrQV_nyxyC1F5ut5KxDMQ|Panera Bread|Mount Lebanon|PA|40.3573572094|-80.0519013405|3.5|11|1|Soup /// Sandwiches /// Salad|3.45
jJfTh2O3M2Q716akd9Dr9w|The Saloon of Mt. Lebanon|Pittsburgh|PA|40.3821568|-80.0441272|3.5|43|1|Bars /// American (Traditional) /// Burgers /// Nightlife /// Sports Bars|3.47
9SPwF-vRgtuHxciFxv5YLA|Soba|Pittsburgh|PA|40.4571033|-79.9296345|4.0|207|3|Asian Fusion|3.95
Cy9XgM3ZG2jZ1ganvolb6Q|Umi|Pittsburgh|PA|40.4571033|-79.9296345|4.0|91|4|Japanese|4.11
rgmptwPbBH1wLpiBHcbIhA|Harris Grill|Pittsburgh|PA|40.455955|-79.931338|3.5|235|2|Bars /// American (Traditional) /// Nightlife|3.67
i_nkxbd7feg44QkdbG05UA|The Elbow Room|Pittsburgh|PA|40.4516538606|-79.9327178369|3.0|86|2|American (New)|3.27
vSZDiKiF8vf9zt_BcDL7GQ|William Penn Tavern|Pittsburgh|PA|40.4514452209|-79.9337325513|3.5|49|1|BarsAmerican (Traditional) /// Sports Bars /// Nightlife|3.56
DkX3YoxhH4uADsgVgQThew|Cappy's Cafe|Pittsburgh|PA|40.45109|-79.9343681|3.0|45|1|Bars /// American (Traditional) /// Nightlife|3.09
sQWSHCIH_HUT4HUXaxDaBA|Bruegger's Bagels|Pittsburgh|PA|40.4507424|-79.9357149|3.0|17|1|Food /// Sandwiches /// Bagels /// Breakfast & Brunch|3.25
rUQfZOengMpXFkLvJrNJ3g|The Inn on Negley|Pittsburgh|PA|40.453359|-79.931454|4.5|23|2|Food /// Tea Rooms /// Breakfast & Brunch /// Bed & Breakfast /// Hotels & Travel|4.5
Oq5MyNxNi-xuXdPOWR9O_g|Doc's Place|Pittsburgh|PA|40.4509182|-79.9338159|3.0|21|2|Bars /// Pizza /// Nightlife|3.0
xgK6AAhJ-cYBUCSaLzgTuw|Girasole Restaurant|Pittsburgh|PA|40.4512017|-79.9345853|3.5|181|2|Italian|3.66
Z-BI5HJmC2HcpiVuXwVM3A|La Feria|Pittsburgh|PA|40.451723|-79.932833|4.0|64|2|Peruvian /// Latin American|3.93
kxZIebwbpe_ddry6EKMdCg|Village Pizza Bar & Grill|Pittsburgh|PA|40.4504931|-79.9351109|4.0|16|1|Pizza|4.17
TxKmAsKQjND5vbhBdUSyIA|P&G's Pamela's Diner|Pittsburgh|PA|40.4515828358|-79.932869839|4.0|204|1|Breakfast & Brunch|3.99
cmGR1HS9ms233roSllcglw|Crepes Parisiennes|Pittsburgh|PA|40.4516361|-79.9333919|4.0|73|1|Breakfast & Brunch /// Creperies /// French|4.03
rm1hBa1HPcLhUSwuincX2Q|Historic Sunnyledge Hotel of Shadyside|Pittsburgh|PA|40.4475613142|-79.9373323726|3.0|8|2|Hotels & TravelAmerican (New) /// Event Planning & Services /// Hotels|2.88
mXHBxHrAJPnPWnm_OKuZTQ|Wendy's|Pittsburgh|PA|40.4571266518|-79.9377973675|2.5|19|1|Burgers /// Fast Food|2.33
Q9BXMPu2HnRDMq9X_2rHrQ|China Palace|Pittsburgh|PA|40.450866|-79.933919|3.0|72|2|Chinese|2.95
jeS38QWMVkA6S-4lMi1Frg|Walnut Grill|Pittsburgh|PA|40.4508247|-79.9334641|3.0|31|2|American (New)|2.86
cwyq1QIa4fNISUap4PCs_A|Castle Place|Pittsburgh|PA|40.369991|-80.034378|3.5|4|1|Chinese|4.0
MFtTSa1OTC0rFxBxpXzKfg|The Pizza|Pittsburgh|PA|40.360768|-80.0283874|3.5|5|1|Pizza|3.25
q5g_zeAdwsZQp0p9GPnTJw|Nick's Pizza|Castle Shannon|PA|40.3695859|-80.0348341|3.5|10|1|Pizza|3.38
lI-LWQETbT8RivEHt-7jJg|China Village|Pittsburgh|PA|40.3684469|-80.0130696|4.5|6|2|Chinese|4.6
bg1e__l7Jh3oDhasW5KFvw|Burger King|Pittsburgh|PA|40.369751|-80.011672|3.5|3|1|Burgers /// Fast Food|4.0
jVVyiaDle64frINmX2hgqw|Jb's Pizza Place|Pittsburgh|PA|40.3822222|-79.9972062|2.5|3|1|Pizza|2.0
L7KHl7v7g3gDxUEpAt9z-g|Royal Place Restaurant|Pittsburgh|PA|40.3793534|-80.0016027|2.5|4|4|American (Traditional)Italian|2.25
7QBJDNVH6VPAStSvOM_lZA|Silver Palace Chinese Restaurant|Pittsburgh|PA|40.3773782|-80.0037775|4.0|12|1|Chinese|4.0
Ln34kwDUNZPLhVhUqauLWQ|Calabria's|Pittsburgh|PA|40.373453|-80.006247|3.0|20|2|American (Traditional)Italian|2.8
hxWwXE1mqNuSghYBr5bLWg|Danny's Pizza|Pittsburgh|PA|40.3500069|-79.9763367|4.5|8|1|Pizza|4.43
WrP8KeKTlWcjqQPj2DJKGQ|Thee Olde Place Inn|Pittsburgh|PA|40.3517314|-79.9612707|4.0|9|2|American (New) /// Diners|3.75
1QhIsblyEViEWc53FmxH_Q|Wendy's|Pittsburgh|PA|40.4869258|-79.8906011|2.5|3|N/A|Burgers /// Fast Food|1.5
-tcf1WSfc2iNRf75AMW6pw|Uncle Sam's Submarines|Pittsburgh|PA|40.4890230106|-79.8926940962|3.5|24|2|Sandwiches|3.48
dwz55gqPZwSBD74yFFb27g|Tai Pei|Pittsburgh|PA|40.4876529256|-79.8806163564|3.0|44|2|Sushi Bars /// Taiwanese /// Chinese|3.08
rEpubmz577MOhpDmWPH1uw|Thai Place Restaurant|Pittsburgh|PA|40.4869455|-79.8857437|3.0|18|2|Thai|3.24
ufyh6h4GsR-RYY2lC_Iz7w|Starlite Lounge|Pittsburgh|PA|40.493969|-79.860283|3.0|20|2|Bars /// American (Traditional) /// Nightlife /// Lounges|3.12
PFAOxw4Gl8gm7PGWvohCWg|Applebee's|Pittsburgh|PA|40.3903858|-80.0708968|4.0|9|2|Bars /// American (Traditional) /// Burgers /// Nightlife /// Sports Bars|4.0
Z6q8yxApM9wdnddzjcSUgQ|New Dragon Chinese Restaurant|Delmont|PA|40.376268|-80.069056|2.5|3|1|Chinese|2.5
xkrhaKM1YtiLEcorBI5zcQ|Demetrios Restaurant|Belmont|NC|35.2486667749|-81.0212416554|3.5|5|1|Pizza /// Italian|3.4
qm6yyQUe8Ln29NzDfWqxVA|Cherubs Craft and Coffee Shop|Belmont|NC|35.2431321|-81.0380587|5.0|5|1|Cafes|4.8
EZrCQtZxiEo1kkAYt2EQqw|Wendy's|Belmont|NC|35.253329|-81.027326|2.5|7|1|Burgers /// Fast Food|2.43
HPcrrz8uipPQyK-5zd6w9Q|Pizza Hut|Belmont|NC|35.2546334|-81.0277219|2.5|7|2|Italian /// Pizza /// Chicken Wings|2.43
sPvUuYAF2a1LnYaw8iCm9A|Bojangles Restaurant|Belmont|NC|35.252225|-81.043273|4.5|3|2|Fast Food|4.5
cbLaFQJOfzDy_TxMkPee9Q|White's Restaurant|Belmont|NC|35.2427641928|-81.0281556595|4.5|7|1|Breakfast & Brunch|4.5
W-2Tuk4uWYm5BsdlWju8wg|The Captain's Cap|Belmont|NC|35.2534228|-81.0266346|3.0|14|2|Seafood|3.18
Gz2bNUss7Y_dyy_lRtVGEw|Catawba Fountain & Grill|Belmont|NC|35.243155|-81.028482|3.5|4|1|American (Traditional) /// Barbeque|3.5
c-Pa13Lq1eB0VwLVoyJ7lg|Sub Corral Sandwich Shop|Belmont|NC|35.2510265666|-81.0253293812|2.5|9|1|Sandwiches|2.55
Ue9LjsXuWms-CMHMxqo3zQ|Papa John's Pizza|Belmont|NC|35.2542070335|-81.0416600544|3.5|4|1|Pizza|3.5
vtJAnB4gBgTJKv3mOnOF_w|Taco Bell|Belmont|NC|35.252694|-81.041502|4.0|4|1|Fast Food /// Mexican /// Tex-Mex|3.75
qJTHaHFKQIKXKX3I17Nw9w|McDonald's|Belmont|NC|35.2517326|-81.0431716|2.5|13|1|Burgers /// Fast Food|2.55
JkF2CPy63ivoK1FUqprQ7w|New China|Belmont|NC|35.2527471|-81.0422163|4.0|9|1|Chinese|3.57
OkV0BMQxRRYJ5t5sbeU93A|Belmont Food & Beverage|Belmont|NC|35.2445503|-81.0374577|3.0|13|2|American (New) /// Event Planning & Services /// Caterers|3.17
sJtGRBWYUj013nkFA4Hrdg|Tony's Pizza|Huntersville|NC|35.357556|-80.868144|4.5|65|1|Italian /// Pizza /// Sandwiches|4.27
qYuSoVBS_1i_btLzFefDeg|New York Pizza Express|Matthews|NC|35.084143|-80.697074|4.0|19|2|Pizza|3.84
5vLVIomtminS_q8itJquEQ|Burger King|Matthews|NC|35.085443|-80.696968|2.0|4|1|Burgers|1.75
CnuxQ4_7j9MKyQiO5YWsFA|McDonald's|Matthews|NC|35.001676|-80.668341|1.0|3|N/A|Burgers /// Fast Food|1.0
HlvPa_iypwt5RwUHl-Dz3g|Panda Chinese Restaurant|Matthews|NC|35.0263771|-80.7630454|2.5|7|1|Chinese|2.29
2kCgC1VAEs3K8SJ86S6Fog|Papas Pizza To-Go|Matthews|NC|35.0264103|-80.7630602|3.5|7|2|Pizza|4.0
2VuPoaFPktvtAqTX_Fzc-A|El Valle Mexican Restaurant|Mount Holly|NC|35.3035634|-81.0272196|3.0|11|2|Mexican|3.18
jyF0rwmQEIdDWVtP5vlf3w|The Brightstar Grill|Mount Holly|NC|35.2912146|-81.0241586|4.0|26|1|American (Traditional)|4.12
Z2ks3quiwbkMDY1sVDW9OQ|McDonald's|Mount Holly|NC|35.2889229|-81.020392|1.5|4|1|Burgers /// Fast Food|1.83
SW2i5cWNi-NyaOCqYlg49g|Lowesville Cafe|Mount Holly|NC|35.363053|-80.9872286|4.0|5|1|Cafes|4.0
lX3XYcMWoRlHjrmkoGNefQ|TLC Wings & Grill|Pineville|NC|35.086948|-80.871878|4.0|20|1|Chicken Wings|3.55
ji0VxQpFQvzzYMy9fY5fvw|Sarku Japan|Pineville|NC|35.0822|-80.8772242|3.0|4|1||3.0
friprEn-aT_WmhmIF3pGmg|Firehouse Subs|Pineville|NC|35.0869866|-80.8717654|4.0|6|1|Delis /// Fast Food /// Sandwiches|4.17
2_0P2AmSSFtPgddio0MgYA|Waldhorn Restaurant|Pineville|NC|35.076521|-80.882357|4.5|158|2|German|4.3
BO0zz8gort7o-6KuecIv3Q|Red Lobster|Pineville|NC|35.0866339|-80.87693|2.5|35|2|Seafood /// American (Traditional)|2.61
_Bz6YWNI5bi0gqQI4GLvqQ|Jason's Deli|Pineville|NC|35.0883861|-80.8788478|4.0|44|1|Delis|4.02
DLvH3Ck9R8fO_I89maDNIA|Captain D's|Pineville|NC|35.089113|-80.876906|3.0|6|1||2.83
SVKC_-gIQFkHElZ6bFsE6g|Buca di Beppo Italian Restaurant|Pineville|NC|35.0852900556|-80.8798456192|3.0|75|2|Pizza /// Italian|2.77
l2ynPEBj9S_yN9gjg32tBA|Taco Bell|Pineville|NC|35.084106|-80.878954|3.5|9|1|Fast Food /// Mexican /// Tex-Mex|3.38
AUDuCSWYzzRP3H2w7TxtuQ|LongHorn Steakhouse|Pineville|NC|35.088633|-80.8770119|3.5|44|2|American (Traditional) /// Steakhouses|3.35
Bvj-UP9khEzuwDIW7eJNOg|Lone Star Steakhouse & Saloon|Pineville|NC|35.0883861|-80.8788478|2.5|4|N/A|Steakhouses|2.0
Gw5POFxBRoJxN_ZYhk6lgQ|Bruegger's Bagels|Charlotte|NC|35.089035|-80.8670549|4.0|15|1|Food /// Sandwiches /// Bagels /// Breakfast & Brunch|3.77
DE_11y6_vCmPBlbeYskh-Q|Applebee's|Pineville|NC|35.0857058|-80.8789517|2.5|11|2|Bars /// American (Traditional) /// Nightlife /// Steakhouses /// Sports Bars|2.55
4WsTFTH8GgnyFHwrH9nHzA|Olive Garden Italian Restaurant|Pineville|NC|35.086418|-80.877383|3.0|56|2|Bars /// Salad /// Wine Bars /// Nightlife /// Italian|2.82
QMZe84KFyZy0IlCBb1v91A|Tony Roma's|Pineville|NC|35.0855733|-80.8809029|3.0|14|2|American (Traditional) /// Barbeque|3.31
MMgjU4K0D9RLsb7BWEic4g|Domino's Pizza|Charlotte|NC|35.117183|-80.857545|3.5|8|2|Sandwiches /// Pizza /// Chicken Wings|3.25
PVooCeYIrp9E2rtrL4R98g|Kopper Kettle Restaurant|Pineville|NC|35.114191|-80.912923|4.5|17|1|American (Traditional)|4.39
WqPjIMFcT9RTMUumaCvGsw|Corner Cafe & Catering|Pineville|NC|35.1118189|-80.915583|4.5|9|1|Breakfast & Brunch /// Cafes|4.33
D6sriF-ak-e5D_MTsPc3wg|Arby's|Pineville|NC|35.0912601|-80.8857292|2.5|4|1|Fast Food|2.67
5p3Tqyp19UowO0-dAFvxMw|China Buffet|Pineville|NC|35.08442|-80.884608|3.0|28|2|Buffets /// Chinese|2.82
T1jYZFB_7cqdhuvzpxfFWQ|I Hop|Pineville|NC|35.085568|-80.884822|3.0|17|1||3.12
bpyWgtzGf-PiRsIUso8KKw|El Vallarta|Pineville|NC|35.084897|-80.887685|3.5|3|2|Mexican|3.67
Zm9uQ4SYpZzUb3epDMeb7A|China Express Chinese Restaurant|Pineville|NC|35.082645|-80.885621|3.5|12|1|Chinese|3.55
LT0AgHTpDifuHSXgyLmJwg|Green's Lunch|Charlotte|NC|35.228193|-80.846592|3.5|39|1|Hot Dogs|3.49
USdRzNk14UdjZWFgBJb0wA|McNinch House Restaurant|Charlotte|NC|35.231684|-80.8396379|4.0|34|4|American (New) /// Southern /// French|4.03
ePP0Eqz8JKSbtdt2phiB4A|Alexander Michael's|Charlotte|NC|35.23361|-80.840783|4.5|212|2|Cajun/Creole /// American (Traditional) /// Bars /// Pubs /// Nightlife|4.29
ASwN3Ih0Eh1oH0npLbzVjA|Showmars|Charlotte|NC|35.2263469|-80.845804|3.5|20|1|Greek /// American (Traditional) /// Mediterranean|3.31
Lt9o2RmacVY2L-IWLA8uTg|Morton's The Steakhouse|Charlotte|NC|35.2286502258|-80.845006058|4.0|69|4|American (Traditional) /// Steakhouses|3.91
gpCtDCSXIoQx70cq9itfNA|Matt's Chicago Dog|Charlotte|NC|35.2240131|-80.8464728|4.0|54|1|Burgers /// Hot Dogs /// Sandwiches|4.09
-6JY1T0w4XETux5kGOj84g|Fox and Hound Smokehouse & Tavern|Charlotte|NC|35.228985|-80.839671|3.0|44|2|BarsAmerican (Traditional) /// Sports Bars /// Nightlife|3.05
WuCcv_Dyd_1B_1-4jwK7sQ|Rí Rá Irish Pub|Charlotte|NC|35.227987|-80.8414487|3.5|196|2|Pubs /// Irish /// Nightlife /// Bars|3.47
rT-iPtIXMKj3dTcl87lbOw|Soho Bistro|Charlotte|NC|35.2274789984|-80.8404318988|4.0|97|2|Chinese|3.82
vIXUw1cLG84-m8LzOg3f-w|Champions|Charlotte|NC|35.2279912|-80.843388|2.5|30|2|Burgers /// BarsSports Bars /// Nightlife|2.34
6eOtk-hsb6uz_5FTsb4tkA|The Sandwich Club|Charlotte|NC|35.2310911|-80.8381685|3.5|5|1|Delis|3.4
4glD2-evDFddHjQaEVpCPQ|Sushiya Japan|Charlotte|NC|35.0952753|-80.7791381|4.0|34|2|Sushi Bars /// Japanese|4.22
U_RvpPJNn24oWJo07x2j7w|City Tavern|Charlotte|NC|35.2284099|-80.8426239|2.5|7|2|Seafood|2.6
ym9QwkmB5ZKTyj7q5huTDw|Rock Bottom Restaurant & Brewery|Charlotte|NC|35.2302318|-80.8394131|3.5|210|2|Bars /// American (Traditional) /// Pubs /// Nightlife /// American (New)|3.42
OkPX0a9PUrhr6oNgE_FB_w|Burger King|Charlotte|NC|35.2244979|-80.84104|2.5|3|1|Burgers|2.5
QMX1ssofSveU3qhVAKLnXA|Fujiyama|Charlotte|NC|35.22533|-80.8461559|3.5|10|2|Seafood|3.64
XzhsJecsCYj-Wc32zOWqmg|Simmons Restaurant|Charlotte|NC|35.2340477|-80.841786|3.5|14|1|Southern|3.64
9fxTX1uyyYF4ugx68AG2sg|Presto Bar & Grill|Charlotte|NC|35.230158|-80.8473|3.0|30|2|American (New) /// Southern|2.79
utyqO_IVBAN8ULZmi52XaA|China King|Charlotte|NC|35.225825|-80.846495|3.0|5|1|Chinese|3.0
9XKIFRBT-UTglX3wBGPAAA|Bojangles|Charlotte|NC|35.2244979|-80.84104|3.5|7|1|Southern|3.5
df7cda6f5lMADGnoVHd8pg|Ratcliffe On The Green|Charlotte|NC|35.2240131|-80.8464728|4.0|18|2|American (New)|3.75
Heon0PS3J4RGmMa-VflCuA|Salsarita's Fresh Cantina|Charlotte|NC|35.2265794|-80.8428142|4.0|25|1|Fast Food /// Mexican|3.95
-Am2JVkb7nwvBAUwSugG0A|Monticello Restaurant|Charlotte|NC|35.2288472|-80.8412724|3.5|14|2|Breakfast & Brunch /// American (New) /// Southern|3.58
mpDxBBGywUE6GRRKja3sBA|Mert's Heart & Soul|Charlotte|NC|35.2273178|-80.8401304|3.5|582|2|Soul Food /// Southern|3.77
onv6-u283dEMVkFeAixYtw|Brevard Court Sundries|Charlotte|NC|35.22586|-80.846935|3.0|3|2|American (Traditional)|3.0
6ICGve6UyGPuLaGrKQBVuw|Jersey Mike's Subs|Charlotte|NC|35.226995|-80.844191|4.0|16|1|Delis /// Fast Food /// Sandwiches|4.19
NTfUFk8GyOLL1uPbEO-pVg|Mimosa Grill|Charlotte|NC|35.224456|-80.84547|4.0|277|2|American (New) /// Southern|3.88
_CFgU43jk6pX1cm_Nc1vHw|Arthurs's At Wachovia|Charlotte|NC|35.223805|-80.844616|4.0|4|1||3.75
e8kqqWU9247Nn5VAF5sDkQ|Fuel Pizza Cafe|Charlotte|NC|35.227822|-80.8411478|3.0|37|1|Pizza|2.85
SjsguOTm7kQ_B3QcfHH-3A|Showmars Government Center|Charlotte|NC|35.2216474|-80.8393449|3.5|4|1|American (Traditional)|3.5
z24h6ZYnZiWjlDTuLXG9jw|Luce Restaurant & Bar|Charlotte|NC|35.227822|-80.8411478|4.0|127|3|Italian|4.28
WYnveDiSEXLCeNkLZrXibQ|Phil's Deli New York Deli & Tavern|Charlotte|NC|35.2278131|-80.8414916|3.0|12|1|Bars /// Food /// Beer, Wine & Spirits /// Delis /// Nightlife /// Sports Bars|3.09
EwuvZCcVHkICgTbqCEjikA|Hartigan's Irish Pub|Charlotte|NC|35.2283983|-80.8547192|3.0|20|2|Pubs /// Bars /// American (Traditional) /// Nightlife|3.06
6SxAOEXHzNjWQMQ9Nnos3A|Phil's Tavern|Charlotte|NC|35.2278131|-80.8414916|2.5|23|2|Dive Bars /// Bars /// Nightlife /// Delis|2.55
kAid56AY_laxGYslMdsYJw|Brixx Wood Fired Pizza|Charlotte|NC|35.2274621|-80.8388937|3.5|99|2|Pizza|3.67
CChwRoYVXA3QZulS8a6xOQ|The Capital Grille|Charlotte|NC|35.2283137726|-80.8419989013|4.5|224|3|Bars /// Seafood /// Wine Bars /// Nightlife /// Steakhouses|4.36
T998Ez8h8CeZg1eNVbG77w|Graduate Food & Pub|Charlotte|NC|35.2275943|-80.8440182|3.5|4|N/A|Bars /// American (Traditional) /// Nightlife|3.25
